similarity,similarity_threshold,matching_pairing,numOfRefs,numOfCorrectlyPredicted,numOfPredicted,precision,recall,f1,similarity_cutoff
stDRLabNSSim,0.55,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.92,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.77,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.51,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.65,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.89,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.5,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.76,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.66,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.49,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.9,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.59,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.47000000000000003,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.46,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.91,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.45,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.44,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.43,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.42,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.67,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.41000000000000003,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
stDRLabNSSim,0.88,one-to-one,13.666666666666666,0.6666666666666666,1.6,0.36666666666666664,0.04837571870853605,0.08450824774354186,0.1294986265306938
